passer_player_name,season,MVP,posteam,wins,losses,pct,tot_rushing_yards,tot_rushing_tds,tot_games_played,avg_air_epa,epa_play,avg_wpa,tot_completions,tot_attempts,tot_passing_yards,tot_passing_tds,tot_ints,avg_cpoe,passing_yard_rank,cpoe_rank,avg_wpa_rank,epa_rank,passing_td_rank,completion_percentage,comp_percentage_rank,passing_epa_rank,tot_yards,tot_tds,tot_yard_rank,tot_td_rank,played_ten_games,win_rank
A.Dalton,2017,0,CIN,7,9,0.4375,99,0,16,NA,-0.0883910383590055,0.00516698700404038,297,535,3320,25,12,-1.68253416627771,17,27,7,26,10,0.555140186915888,28,1,3419,25,20,12.5,1,22.5
A.Rodgers,2017,0,GB,7,9,0.4375,126,0,7,NA,0.070303558262957,0.0101876935651715,154,262,1675,16,6,0.847075255508097,32,14,1,13,24,0.587786259541985,17,2,1801,16,32,27.5,0,22.5
A.Smith,2017,0,KC,10,6,0.625,323,1,15,NA,0.168384350688844,0.00333670332779696,341,541,4042,26,5,5.04103393697933,8,3,20,5,9,0.630314232902033,4,3,4365,27,5,11,1,9
B.Bortles,2017,0,JAX,10,6,0.625,322,2,16,NA,0.0462869203066616,0.00205318699504335,315,551,3687,21,13,-2.99369308799796,11,29,31,14,16,0.571687840290381,21,4,4009,23,11,15,1,9
B.Gabbert,2017,0,ARI,8,8,0.5,82,0,5,NA,-0.276347067411366,0.00289277854197494,95,195,1086,6,6,-7.39742686762612,39,39,24,40,35,0.487179487179487,39,5,1168,6,38,37,0,19
B.Hoyer,2017,0,SF,6,10,0.375,7,1,8,NA,-0.131325748765649,-0.00249698950486334,119,222,1245,4,4,-6.29446041761058,36,36,40,32,39,0.536036036036036,33,6,1252,5,36,39.5,0,27
B.Hundley,2017,0,GB,7,9,0.4375,270,2,11,NA,-0.217414309457724,0.00123766425230482,192,346,1836,9,12,-3.03327634166449,30,30,37,37,30,0.554913294797688,29,7,2106,11,29,30,1,22.5
B.Osweiler,2017,0,DEN,5,11,0.3125,64,1,6,NA,-0.130237007811407,0.00762400902882293,96,184,1088,5,5,-6.19228064834353,38,35,2,31,37,0.521739130434783,35,8,1152,6,39,37,0,32.5
B.Roethlisberger,2017,0,PIT,13,3,0.8125,47,0,15,NA,0.147347195868643,0.00269262865304488,360,585,4251,28,14,2.87717940839561,5,10,26,8,5,0.615384615384615,7,9,4298,28,7,8.5,1,2.5
C.Beathard,2017,0,SF,6,10,0.375,136,3,6,NA,-0.222265715414685,0.00237681043168296,123,243,1430,4,6,-7.12897608992201,34,38,29,38,40,0.506172839506173,37,10,1566,7,34,34.5,0,27
C.Keenum,2017,0,MIN,13,3,0.8125,160,1,15,NA,0.107938327135127,-5.40986178915278e-4,325,504,3547,22,7,3.58392319240068,12,8,39,11,12,0.64484126984127,3,11,3707,23,13,15,1,2.5
C.Newton,2017,0,CAR,11,5,0.6875,754,6,16,NA,-0.00768168097238792,0.0023925508214824,291,529,3302,22,16,-2.32102005254655,18,28,28,20,13,0.550094517958412,30,12,4056,28,10,8.5,1,6
C.Palmer,2017,0,ARI,8,8,0.5,12,0,7,NA,-0.0608207458264812,0.00170300800171143,164,290,1978,9,7,-0.0349854392216618,29,19,33,24,31,0.56551724137931,22,13,1990,9,30,31.5,0,19
C.Wentz,2017,0,PHI,13,3,0.8125,299,0,13,NA,0.196607864753866,0.00137400822319086,265,473,3296,33,7,0.451571730162026,19,18,36,3,2,0.560253699788584,25,14,3595,33,16,2,1,2.5
D.Brees,2017,0,NO,11,5,0.6875,12,2,16,NA,0.155351570325269,7.10850424934771e-4,386,556,4334,23,8,4.68135657517806,4,5,38,6,11,0.694244604316547,1,15,4346,25,6,12.5,1,6
D.Carr,2017,0,LV,6,10,0.375,66,0,15,NA,-0.010695583501544,0.00290450393272797,323,537,3496,22,13,-0.316120593571195,14,21,23,22,14,0.601489757914339,12,16,3562,22,17,17,1,27
D.Kizer,2017,0,CLE,0,16,0,419,5,15,NA,-0.265563279024928,0.00673725129726035,255,514,2894,11,22,-6.32841853385276,24,37,4,39,29,0.496108949416342,38,17,3313,16,22,27.5,1,40
D.Prescott,2017,0,DAL,9,7,0.5625,357,6,16,NA,-0.0702854448951013,0.00248456129398287,308,525,3324,22,13,-0.240988364729149,16,20,27,25,15,0.586666666666667,18,18,3681,28,14,8.5,1,14
D.Stanton,2017,0,ARI,8,8,0.5,7,0,5,NA,-0.135135374575033,0.0037490282735895,79,166,894,6,5,-8.31027075839348,40,40,17,33,36,0.475903614457831,40,19,901,6,40,37,0,19
D.Watson,2017,0,HOU,4,12,0.25,269,2,7,NA,0.109756114711406,0.00460950382301731,126,226,1699,19,8,2.25913884616134,31,11,11,10,18,0.557522123893805,27,20,1968,21,31,18,0,37
E.Manning,2017,0,NYG,3,13,0.1875,26,1,15,NA,-0.104001448402592,0.00479898424481515,352,606,3468,19,13,-3.63614865869441,15,31,10,30,19,0.580858085808581,20,21,3494,20,19,20,1,39
J.Brissett,2017,0,IND,4,12,0.25,260,4,16,NA,-0.103553620069218,0.00705089371730237,276,522,3098,13,7,-4.45443925484687,22,33,3,29,26,0.528735632183908,34,22,3358,17,21,26,1,37
J.Cutler,2017,0,MIA,6,10,0.375,32,0,14,NA,-0.0988697332546683,0.00386395759178119,266,449,2666,19,14,-0.391128031270845,26,22,16,27,20,0.592427616926503,14,23,2698,19,26,22.5,1,27
J.Flacco,2017,0,BAL,9,7,0.5625,54,1,16,NA,-0.100113143088563,0.00311954012001498,352,577,3141,18,13,-1.21529313905463,21,24,21,28,22,0.610051993067591,9,24,3195,19,24,22.5,1,14
J.Garoppolo,2017,0,SF,6,10,0.375,11,1,6,NA,0.3098759567759,0.00216327542378998,120,186,1560,7,5,6.00594937462698,33,1,30,1,32,0.645161290322581,2,25,1571,8,33,33,0,27
J.Goff,2017,0,LA,11,5,0.6875,51,1,15,NA,0.149795103445499,0.00157342089553154,296,502,3804,28,7,-0.907517861582831,10,23,35,7,6,0.589641434262948,16,26,3855,29,12,5.5,1,6
J.McCown,2017,0,NYJ,5,11,0.3125,124,5,13,NA,0.0103713940548664,0.005310025502251,267,437,2926,18,9,5.53414226736429,23,2,6,18,23,0.610983981693364,8,27,3050,23,25,15,1,32.5
J.Winston,2017,0,TB,5,11,0.3125,135,1,13,NA,0.0728233862920646,0.00650227092535755,282,477,3504,19,11,4.92592078515853,13,4,5,12,21,0.591194968553459,15,28,3639,20,15,20,1,32.5
K.Cousins,2017,0,WAS,7,9,0.4375,179,4,16,NA,-0.00745157628524871,0.00356899907169985,347,581,4093,27,13,0.838805536987183,7,15,18,19,8,0.597246127366609,13,29,4272,31,8,4,1,22.5
M.Mariota,2017,0,TEN,9,7,0.5625,312,5,15,NA,-0.0499585522798846,0.00309342151489846,281,480,3232,13,15,0.691990261691419,20,16,22,23,27,0.585416666666667,19,30,3544,18,18,24.5,1,14
M.Ryan,2017,0,ATL,10,6,0.625,143,0,16,NA,0.12726811695668,0.00276765893172254,342,553,4095,20,12,2.96805357748224,6,9,25,9,17,0.618444846292948,6,31,4238,20,9,20,1,9
M.Stafford,2017,0,DET,9,7,0.5625,98,0,16,NA,0.0458436599767542,0.00422613116453441,371,615,4446,29,10,0.630649695438998,3,17,15,15,4,0.603252032520325,11,32,4544,29,3,5.5,1,14
M.Trubisky,2017,0,CHI,5,11,0.3125,248,2,12,NA,-0.143394221401653,0.00169205621503993,196,362,2193,7,7,-5.38658624046419,28,34,34,34,33,0.541436464088398,31,33,2441,9,27,31.5,1,32.5
P.Rivers,2017,0,LAC,9,7,0.5625,-2,0,16,NA,0.181041829982443,0.00187243114827321,360,594,4515,28,10,1.01832867459913,2,13,32,4,7,0.606060606060606,10,34,4513,28,4,8.5,1,14
R.Fitzpatrick,2017,0,TB,5,11,0.3125,78,0,6,NA,0.0160252249382162,0.00422685851916002,96,172,1103,7,3,-1.61161082131522,37,26,14,17,34,0.558139534883721,26,35,1181,7,37,34.5,0,32.5
R.Wilson,2017,0,SEA,9,7,0.5625,586,3,16,NA,0.03581763839704,0.00424934584943084,339,601,3983,34,11,4.58187077848511,9,6,13,16,1,0.564059900166389,24,36,4569,37,2,1,1,14
T.Savage,2017,0,HOU,4,12,0.25,2,0,8,NA,-0.198258722847965,0.00344807673834722,125,244,1412,5,6,-4.18001118031415,35,32,19,36,38,0.512295081967213,36,38,1414,5,35,39.5,0,37
T.Siemian,2017,0,DEN,5,11,0.3125,127,1,11,NA,-0.155207037710388,0.00509660666950407,206,384,2285,12,14,-1.50840219329385,27,25,8,35,28,0.536458333333333,32,39,2412,13,28,29,1,32.5
T.Taylor,2017,0,BUF,9,7,0.5625,427,4,15,NA,-0.00886762275408916,0.00494935862259788,263,466,2799,14,4,1.25949861130853,25,12,9,21,25,0.564377682403433,23,40,3226,18,23,24.5,1,14
P.Mahomes,2018,1,KC,12,4,0.75,272,2,16,NA,0.348318485531764,0.00339235517097495,383,607,5097,50,12,4.47219045245074,2,7,16,1,1,0.630971993410214,11,33,5369,52,1,1,1,4
A.Dalton,2018,0,CIN,6,10,0.375,99,0,11,NA,0.0545046483218021,0.00334547497027952,226,387,2566,21,11,-3.04161776431134,25,32,18,18,17,0.583979328165375,28,1,2665,21,27,19,1,26.5
A.Luck,2018,0,IND,10,6,0.625,148,0,16,NA,0.133240876709157,0.00225053609851187,430,660,4593,39,15,0.846045631293462,5,23,26,10,2,0.651515151515151,4,2,4741,39,5,2,1,10
A.Rodgers,2018,0,GB,6,9,0.40625,269,2,16,NA,0.0772058309421307,-1.65988477513911e-4,372,649,4442,25,2,-0.593552154043446,6,26,35,16,13,0.573189522342065,30,3,4711,27,7,15,1,26.5
A.Smith,2018,0,WAS,7,9,0.4375,168,1,10,NA,-0.0457450943643561,-0.00115575214433872,205,351,2180,10,5,-1.70179659885073,31,29,37,30,32,0.584045584045584,27,4,2348,11,31,33,1,20.5
B.Bortles,2018,0,JAX,5,11,0.3125,365,1,13,NA,-0.11481474526238,0.00651255074761751,243,436,2718,13,11,-6.93194295838475,24,37,5,34,27,0.557339449541284,32,5,3083,14,23,28,1,32
B.Mayfield,2018,0,CLE,7,8,0.46875,131,0,14,NA,0.0353768204732245,0.00794567200990072,310,518,3725,27,14,1.32141027094449,17,20,2,21,11,0.598455598455598,22,6,3856,27,17,15,1,20.5
B.Osweiler,2018,0,MIA,7,9,0.4375,21,0,7,NA,-0.0432749220193858,0.00533310623411469,113,196,1247,6,4,0.250346443869851,36,25,8,29,36,0.576530612244898,29,7,1268,6,37,38,0,20.5
B.Roethlisberger,2018,0,PIT,9,6,0.59375,98,3,16,NA,0.174179293872149,0.00521357415588791,452,704,5129,34,16,1.68245276309786,1,18,10,5,5,0.642045454545455,7,8,5227,37,2,4,1,14.5
C.Beathard,2018,0,SF,4,12,0.25,69,1,5,NA,-0.163646602576796,0.00228324462155918,102,189,1252,8,7,-7.11078859731823,35,38,25,36,34,0.53968253968254,34,9,1321,9,36,35,0,36.5
C.Keenum,2018,0,DEN,6,10,0.375,93,2,16,NA,-0.046335421253981,0.00185211417059705,365,622,3890,18,15,-1.25201109836534,14,28,29,31,23,0.586816720257235,24,10,3983,20,15,22,1,26.5
C.Kessler,2018,0,JAX,5,11,0.3125,123,0,5,NA,-0.260212025296745,-0.00363514917995589,85,153,709,2,2,2.67192888699594,39,13,39,38,39,0.555555555555556,33,11,832,2,39,39,0,32
C.Newton,2018,0,CAR,7,9,0.4375,488,4,14,NA,0.0542520742508785,4.90811556988792e-4,320,504,3395,24,13,3.0426969284003,19,12,32,19,14,0.634920634920635,8,12,3883,28,16,12.5,1,20.5
C.Wentz,2018,0,PHI,9,7,0.5625,93,0,11,NA,0.0837722842809214,0.0033404780591017,279,433,3074,21,7,5.0962496737037,21,5,19,14,18,0.644341801385681,5,13,3167,21,22,19,1,14.5
D.Brees,2018,0,NO,13,3,0.8125,22,4,15,NA,0.271714831275018,-1.50029873084616e-4,364,508,3992,32,5,6.49457055132419,13,2,34,2,6,0.716535433070866,1,14,4014,36,14,5,1,1.5
D.Carr,2018,0,LV,4,12,0.25,47,1,16,NA,-0.0101626021402184,0.00502151888905793,381,605,4049,19,10,3.79729390651382,12,9,12,26,21,0.629752066115702,12,15,4096,20,13,22,1,36.5
D.Prescott,2018,0,DAL,10,6,0.625,305,6,16,NA,0.0273463450276886,0.00243258983629359,356,583,3885,22,8,1.10921698600747,15,21,24,23,16,0.610634648370497,16,16,4190,28,12,12.5,1,10
D.Watson,2018,0,HOU,11,5,0.6875,551,5,16,NA,0.0823856080462159,0.00368505796844419,345,568,4165,26,9,4.60846707617777,11,6,15,15,12,0.607394366197183,19,17,4716,31,6,10,1,6.5
E.Manning,2018,0,NYG,5,11,0.3125,20,1,16,NA,0.03595838799631,0.00221359200308175,380,628,4299,21,11,0.464474618750275,9,24,27,20,19,0.605095541401274,20,18,4319,22,10,17,1,32
J.Allen,2018,0,BUF,6,10,0.375,631,8,12,NA,-0.130678718090749,-0.00179981614880404,169,349,2074,10,12,-6.81581509446627,32,36,38,35,33,0.484240687679083,39,19,2705,18,26,25.5,1,26.5
J.Driskel,2018,0,CIN,6,10,0.375,130,2,8,NA,-0.0781472732952212,-3.14963045589571e-4,105,195,1003,6,2,-4.52275178585833,38,33,36,33,37,0.538461538461538,35,20,1133,8,38,36,0,26.5
J.Flacco,2018,0,BAL,10,6,0.625,45,0,9,NA,0.0321438403254371,0.00588653060868951,232,397,2465,12,6,-2.61227802694005,27,31,7,22,29,0.584382871536524,26,21,2510,12,29,31,0,10
J.Goff,2018,0,LA,13,3,0.8125,108,2,16,NA,0.191155189663289,0.0016479618607435,364,597,4688,32,12,1.52312042987923,4,19,30,4,7,0.609715242881072,17,22,4796,34,4,7,1,1.5
J.Rosen,2018,0,ARI,3,13,0.1875,138,0,14,NA,-0.352974036848651,0.00702179677313091,217,439,2278,11,14,-8.24523529193472,29,39,4,39,30,0.494305239179954,38,23,2416,11,30,33,1,39
J.Winston,2018,0,TB,5,11,0.3125,281,1,11,NA,0.0952483289875519,0.00528840622014999,244,408,2992,19,14,2.20036540609902,22,15,9,13,22,0.598039215686274,23,24,3273,20,21,22,1,32
K.Cousins,2018,0,MIN,8,7,0.53125,120,1,16,NA,-0.0305647287296364,0.00317298114645434,425,651,4298,30,10,2.61061816803507,10,14,21,27,9,0.65284178187404,3,25,4418,31,8,10,1,17
L.Jackson,2018,0,BAL,10,6,0.625,695,5,12,NA,-0.0384596304914035,0.00251292716224856,99,186,1201,6,3,-6.01790487402823,37,35,23,28,38,0.532258064516129,37,26,1896,11,34,33,1,10
M.Mariota,2018,0,TEN,9,7,0.5625,357,2,14,NA,6.84302708552674e-4,0.00275300839843149,228,374,2528,11,8,3.44679635076137,26,11,22,25,31,0.609625668449198,18,27,2885,13,25,29.5,1,14.5
M.Ryan,2018,0,ATL,7,9,0.4375,125,3,16,NA,0.154533437575384,0.00518324101162844,422,656,4924,35,7,4.34989212941723,3,8,11,7,3,0.643292682926829,6,28,5049,38,3,3,1,20.5
M.Stafford,2018,0,DET,6,10,0.375,71,0,16,NA,0.00345165618046827,0.00218104238867028,367,598,3777,21,11,-2.11002508945325,16,30,28,24,20,0.61371237458194,15,29,3848,21,18,19,1,26.5
M.Trubisky,2018,0,CHI,12,4,0.75,421,3,14,NA,0.103482025008559,0.00334678187164754,289,462,3223,24,12,1.99692419297259,20,16,17,12,15,0.625541125541126,14,30,3644,27,20,15,1,4
N.Foles,2018,0,PHI,9,7,0.5625,17,0,5,NA,0.0770474258306648,0.00720463288675601,141,205,1413,7,4,5.72006208291326,34,3,3,17,35,0.68780487804878,2,31,1430,7,35,37,0,14.5
N.Mullens,2018,0,SF,4,12,0.25,-16,0,8,NA,0.110172675388984,-1.30960402735982e-4,176,292,2277,13,10,1.93676142400252,30,17,33,11,28,0.602739726027397,21,32,2261,13,32,29.5,0,36.5
P.Rivers,2018,0,LAC,12,4,0.75,7,0,16,NA,0.226428490607924,0.00371757061162064,347,547,4308,32,12,3.60855114151896,8,10,14,3,8,0.63436928702011,9,34,4315,32,11,8,1,4
R.Fitzpatrick,2018,0,TB,5,11,0.3125,152,2,8,NA,0.169655470694033,0.0100609029577832,164,261,2366,17,12,5.24838347824252,28,4,1,6,24,0.628352490421456,13,35,2518,19,28,24,0,32
R.Tannehill,2018,0,MIA,7,9,0.4375,145,0,11,NA,-0.192739359215031,0.00326102883273903,176,309,1979,17,9,-0.935130563568087,33,27,20,37,25,0.56957928802589,31,36,2124,17,33,27,1,20.5
R.Wilson,2018,0,SEA,10,6,0.625,376,0,16,NA,0.133653359564769,0.003924090313153,280,479,3448,35,7,7.46467481926084,18,1,13,9,4,0.58455114822547,25,37,3824,35,19,6,1,10
S.Darnold,2018,0,NYJ,4,12,0.25,138,1,13,NA,-0.067466727192001,0.0062550768050404,239,445,2865,17,15,-4.63438985496759,23,34,6,32,26,0.537078651685393,36,38,3003,18,24,25.5,1,36.5
T.Brady,2018,0,NE,11,5,0.6875,35,2,16,NA,0.138568753148683,0.00157654754968131,375,592,4355,29,11,1.02744183462599,7,22,31,8,10,0.633445945945946,10,39,4390,31,9,10,1,6.5
L.Jackson,2019,1,BAL,14,2,0.875,1206,7,15,NA,0.328925158568496,0.00307972639951859,265,425,3127,36,6,3.81265994103461,21,6,21,1,1,0.623529411764706,9,27,4333,43,7,1,1,1
A.Dalton,2019,0,CIN,2,14,0.125,73,4,13,NA,-0.044796662249687,0.00185759252932592,314,567,3494,16,14,-3.27198371468555,18,36,30,30,27,0.55379188712522,34,1,3567,20,19,25,1,40
A.Rodgers,2019,0,GB,13,3,0.8125,183,1,16,NA,0.0742595308858092,0.00572450331436617,353,607,4002,26,4,0.659903440776811,11,17,7,16,8,0.581548599670511,25,2,4185,27,12,11.5,1,3.5
B.Mayfield,2019,0,CLE,6,10,0.375,141,3,16,NA,-0.0366620423772438,0.00229581432605775,317,577,3827,22,21,-2.95522035213939,14,34,27,26,16,0.549393414211439,35,3,3968,25,16,16,1,28
C.Keenum,2019,0,WAS,3,13,0.1875,12,1,9,NA,-0.0387109327431783,0.0047889448799449,160,264,1707,11,5,-1.09458932032188,32,25,11,27,31,0.606060606060606,15,4,1719,12,32,30.5,0,37.5
C.Wentz,2019,0,PHI,9,7,0.5625,243,1,16,NA,0.0310264152875786,0.0026665024955508,388,647,4039,27,7,-0.636086837957369,9,22,24,18,5,0.599690880989181,18,5,4282,28,8,7.5,1,13.5
D.Blough,2019,0,DET,3,12,0.21875,31,0,5,NA,-0.256874671728738,0.00172759029660852,94,188,984,4,6,-13.5941848070139,40,40,33,40,40,0.5,40,6,1015,4,40,40,0,37.5
D.Brees,2019,0,NO,13,3,0.8125,-4,1,11,NA,0.237464392289203,0.00341576196361806,281,391,2979,27,4,6.05768896129033,24,3,19,3,6,0.718670076726343,1,7,2975,28,25,7.5,1,3.5
D.Carr,2019,0,LV,7,9,0.4375,82,2,16,NA,0.144412155739392,7.94658901764878e-4,361,543,4054,21,8,5.69015412965089,8,4,36,9,19,0.664825046040516,2,8,4136,23,13,20.5,1,23
D.Haskins,2019,0,WAS,3,13,0.1875,101,0,9,NA,-0.222259130934841,0.00864154674276215,119,235,1365,7,7,-4.65433688796296,35,38,1,39,34,0.506382978723404,39,9,1466,7,34,35,0,37.5
D.Hodges,2019,0,PIT,8,8,0.5,68,0,8,NA,-0.158188968788721,-1.52060809205475e-4,100,175,1063,5,8,2.13109496980906,37,10,38,38,39,0.571428571428571,29,10,1131,5,37,39,0,17.5
D.Jones,2019,0,NYG,4,12,0.25,279,2,13,NA,-0.0917060242588095,0.004681206636909,284,500,3027,24,12,-1.94081056704724,22,29,12,35,13,0.568,31,11,3306,26,22,14.5,1,34.5
D.Lock,2019,0,DEN,7,9,0.4375,72,0,5,NA,0.0860043892376833,0.00260059454716639,100,161,1020,7,3,-0.825664969651323,39,23,25,15,35,0.62111801242236,11,12,1092,7,38,35,0,23
D.Prescott,2019,0,DAL,8,8,0.5,277,3,16,NA,0.185060723448258,0.00313878598944107,388,621,4902,30,11,0.966191721252269,2,15,20,5,4,0.624798711755233,8,13,5179,33,2,4.5,1,17.5
D.Watson,2019,0,HOU,10,6,0.625,413,7,15,NA,0.120002459644345,0.00106949070449753,333,540,3852,26,12,1.9918811648282,13,12,35,10,9,0.616666666666667,12,14,4265,33,10,4.5,1,10
E.Manning,2019,0,NYG,4,12,0.25,7,0,4,NA,-0.0459230904231534,0.00220472759334786,91,152,1042,6,5,-2.60768837117134,38,33,28,31,37,0.598684210526316,19,15,1049,6,39,37.5,0,34.5
G.Minshew,2019,0,JAX,6,10,0.375,125,0,6,NA,-0.0278216298211902,0.00190077120738143,124,209,1442,9,2,-0.151758979667317,33,19,29,24,32,0.593301435406699,20,16,1567,9,33,32.5,0,28
G.Minshew II,2019,0,JAX,6,10,0.375,219,0,8,NA,-0.0396645936881537,0.0046175085400923,161,299,1829,12,4,-6.45175920517156,29,39,14,29,30,0.538461538461538,36,17,2048,12,29,30.5,0,28
J.Allen,2019,0,BUF,10,6,0.625,414,5,13,NA,-0.07191911585148,0.00298395286339291,214,404,2407,16,9,-2.53267912410719,28,32,22,34,28,0.52970297029703,37,18,2821,21,27,23.5,1,10
J.Brissett,2019,0,IND,7,9,0.4375,228,4,15,NA,3.80258859141022e-4,0.00122190049920153,272,475,2942,18,6,-3.26356907849604,25,35,34,22,24,0.572631578947368,27,19,3170,22,23,22,1,23
J.Flacco,2019,0,DEN,7,9,0.4375,20,0,8,NA,-0.0958647438335785,0.00575720117724504,171,289,1822,6,5,-0.21142475605011,30,20,6,36,38,0.591695501730104,21,20,1842,6,30,37.5,0,23
J.Garoppolo,2019,0,SF,13,3,0.8125,62,1,16,NA,0.155363541934654,0.00601952006708583,329,516,3978,27,13,2.38765304447502,12,9,4,8,7,0.637596899224806,5,21,4040,28,15,7.5,1,3.5
J.Goff,2019,0,LA,9,7,0.5625,40,2,16,NA,0.0915657530470361,0.00494754654340883,394,650,4638,22,16,-1.78864677812554,3,28,10,13,17,0.606153846153846,14,22,4678,24,3,18,1,13.5
J.Winston,2019,0,TB,7,9,0.4375,250,1,16,NA,0.0470693279932358,0.00541955017240771,380,676,5109,33,30,0.666849717300459,1,16,8,17,2,0.562130177514793,33,23,5359,34,1,2.5,1,23
K.Allen,2019,0,CAR,5,11,0.3125,106,2,13,NA,-0.0559262610181105,0.00172786502526979,303,537,3322,17,16,-0.952086007105866,19,24,32,32,25,0.564245810055866,32,24,3428,19,20,27,1,31.5
K.Cousins,2019,0,MIN,10,6,0.625,63,1,15,NA,0.16011685849388,0.00252887169706878,307,475,3603,26,6,4.38011597638459,16,5,26,7,10,0.646315789473684,3,25,3666,27,18,11.5,1,10
K.Murray,2019,0,ARI,5,10,0.34375,544,4,16,NA,-0.0174994137228295,0.00396594632957567,349,593,3722,20,12,-1.51656696598119,15,27,18,23,20,0.588532883642496,23,26,4266,24,9,18,1,31.5
M.Mariota,2019,0,TEN,9,7,0.5625,129,0,7,NA,-0.039575174021436,6.8789470309729e-4,95,185,1203,7,2,-3.55261413229478,36,37,37,28,36,0.513513513513513,38,28,1332,7,36,35,0,13.5
M.Rudolph,2019,0,PIT,8,8,0.5,42,0,10,NA,-0.0988289035650476,0.00613766491372743,176,299,1765,13,9,-1.23449758130268,31,26,3,37,29,0.588628762541806,22,29,1807,13,31,29,1,17.5
M.Ryan,2019,0,ATL,7,9,0.4375,147,1,15,NA,0.0265105156035415,0.0042867435971206,408,669,4466,26,14,1.80143348241256,5,13,15,19,11,0.609865470852018,13,30,4613,27,5,11.5,1,23
M.Stafford,2019,0,DET,3,12,0.21875,66,0,8,NA,0.211890631525395,0.00751189421451381,187,310,2499,19,5,2.08775563768938,27,11,2,4,22,0.603225806451613,16,31,2565,19,28,27,0,37.5
M.Trubisky,2019,0,CHI,8,8,0.5,193,2,15,NA,-0.0664481339031768,0.00466629267251601,326,555,3138,17,10,-2.32536034069763,20,31,13,33,26,0.587387387387387,24,32,3331,19,21,27,1,17.5
P.Mahomes,2019,0,KC,12,4,0.75,218,2,14,NA,0.250945404210881,0.00283757807884708,319,502,4031,26,5,2.4610109849179,10,8,23,2,12,0.635458167330677,6,33,4249,28,11,7.5,1,6.5
P.Rivers,2019,0,LAC,5,11,0.3125,29,0,16,NA,0.0868942915453991,0.00400562108439755,390,626,4615,23,20,3.71505077373752,4,7,17,14,15,0.623003194888179,10,34,4644,23,4,20.5,1,31.5
R.Fitzpatrick,2019,0,MIA,5,11,0.3125,243,4,15,NA,0.0074211257843205,0.00583956694338112,311,546,3529,20,13,-0.545832245756114,17,21,5,21,21,0.56959706959707,30,35,3772,24,17,18,1,31.5
R.Tannehill,2019,0,TEN,9,7,0.5625,185,4,11,NA,0.176091730599408,0.0051105506081697,201,318,2742,22,6,7.73971422756319,26,1,9,6,18,0.632075471698113,7,36,2927,26,26,14.5,1,13.5
R.Wilson,2019,0,SEA,11,5,0.6875,342,3,16,NA,0.0946796495258514,0.0041493927740166,341,566,4110,31,5,6.97562972926223,6,2,16,12,3,0.602473498233215,17,37,4452,34,6,2.5,1,8
S.Darnold,2019,0,NYJ,7,9,0.4375,62,2,13,NA,-0.0299847364798192,0.00175954645130278,273,477,3024,19,13,1.04261212734784,23,14,31,25,23,0.572327044025157,28,38,3086,21,24,23.5,1,23
T.Brady,2019,0,NE,12,4,0.75,34,3,16,NA,0.0218024667326526,-2.25883726231451e-4,373,642,4057,24,8,-2.09788541855483,7,30,39,20,14,0.580996884735203,26,39,4091,27,14,11.5,1,6.5
T.Bridgewater,2019,0,NO,13,3,0.8125,31,0,7,NA,0.115172325269605,-0.00759404606631182,133,208,1384,9,2,0.407689538868991,34,18,40,11,33,0.639423076923077,4,40,1415,9,35,32.5,0,3.5
A.Rodgers,2020,1,GB,13,3,0.8125,149,3,16,NA,0.321882766803879,0.00224161047241197,372,546,4299,48,5,7.19880256169808,7,1,27,1,1,0.681318681318681,1,2,4448,51,9,1,1,2.5
A.Dalton,2020,0,DAL,6,10,0.375,114,0,11,NA,-0.0425971327263906,0.00173673181056205,216,357,2170,14,8,-0.449758908658657,28,26,30,29,24,0.605042016806723,26,1,2284,14,28,27.5,1,26
A.Smith,2020,0,WAS,7,9,0.4375,3,0,8,NA,-0.135294875079287,0.00442238753460136,168,274,1582,6,8,-0.84522821071769,34,27,11,35,37,0.613138686131387,21,3,1585,6,34,38.5,0,21
B.Mayfield,2020,0,CLE,11,5,0.6875,165,1,16,NA,0.15350752495675,0.00374158379905648,305,513,3563,26,8,2.83746389429564,18,9,15,11,12,0.594541910331384,30,4,3728,27,19,15,1,9
B.Roethlisberger,2020,0,PIT,12,4,0.75,11,0,15,NA,0.0723156733561774,0.00190045378105082,399,625,3803,33,10,-1.05428165531788,16,30,29,22,7,0.6384,12,5,3814,33,17,11.5,1,5
C.Newton,2020,0,NE,7,9,0.4375,592,12,15,NA,-0.0552709062128072,0.00374222326727553,242,400,2657,8,10,-1.02360975154689,24,28,14,30,34,0.605,27,6,3249,20,21,21.5,1,21
C.Wentz,2020,0,PHI,4,11,0.28125,276,5,12,NA,-0.167708587923591,0.0115665485662144,251,493,2620,16,15,-3.57381106495,25,35,1,37,20,0.509127789046653,38,7,2896,21,24,20,1,34
D.Brees,2020,0,NO,12,4,0.75,-2,2,12,NA,0.15454327757642,0.00237220343867695,275,404,2942,24,6,1.5980133673761,20,17,26,10,17,0.680693069306931,2,8,2940,26,23,16.5,1,5
D.Carr,2020,0,LV,8,8,0.5,140,3,16,NA,0.0767619516579629,0.00364737483490893,348,544,4103,27,9,2.57280098991336,11,12,16,21,11,0.639705882352941,10,9,4243,30,11,13,1,16.5
